#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1403636592673555712,4.633067,-1.511580,0.825843,0.444487,-0.225485,-0.863002,-0.082602,-0.394510,-0.118123,-0.005108,-0.003172,0.021268,0.078502,-0.025246,0.136823,0.075631
1403636592678555392,4.631096,-1.512181,0.825820,0.444860,-0.224546,-0.863093,-0.082208,-0.393819,-0.122416,-0.003990,-0.003172,0.021268,0.078502,-0.025246,0.136823,0.075631
1403636592683555584,4.629130,-1.512804,0.825802,0.445221,-0.223619,-0.863187,-0.081803,-0.392643,-0.126808,-0.003095,-0.003172,0.021268,0.078502,-0.025246,0.136823,0.075631
1403636592688555520,4.627102,-1.513416,0.825801,0.445571,-0.222693,-0.863277,-0.081408,-0.394091,-0.130009,-0.002184,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592693555712,4.625135,-1.514078,0.825789,0.445894,-0.221774,-0.863386,-0.080996,-0.392843,-0.134975,-0.002372,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592698555392,4.623174,-1.514766,0.825775,0.446190,-0.220849,-0.863511,-0.080572,-0.391601,-0.140384,-0.003179,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592703555584,4.621219,-1.515482,0.825756,0.446470,-0.219917,-0.863644,-0.080143,-0.390230,-0.146024,-0.004550,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592708555520,4.619271,-1.516228,0.825729,0.446737,-0.218970,-0.863787,-0.079714,-0.388895,-0.152157,-0.006184,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592713555456,4.617330,-1.517005,0.825694,0.446987,-0.218000,-0.863944,-0.079281,-0.387698,-0.158805,-0.007758,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592718555392,4.615394,-1.517817,0.825651,0.447226,-0.217003,-0.864113,-0.078838,-0.386590,-0.165892,-0.009497,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592723555584,4.613464,-1.518666,0.825599,0.447460,-0.215982,-0.864290,-0.078379,-0.385585,-0.173731,-0.011420,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592728555520,4.611538,-1.519556,0.825538,0.447678,-0.214950,-0.864479,-0.077891,-0.384741,-0.182056,-0.013058,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592733555456,4.609616,-1.520487,0.825469,0.447887,-0.213917,-0.864677,-0.077350,-0.384093,-0.190617,-0.014398,-0.003172,0.021268,0.078502,-0.025245,0.136823,0.075631
1403636592738555392,4.607617,-1.521423,0.825408,0.448098,-0.212880,-0.864869,-0.076760,-0.386835,-0.197815,-0.014644,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592743555584,4.605684,-1.522433,0.825335,0.448300,-0.211851,-0.865076,-0.076103,-0.386496,-0.206256,-0.014264,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592748555520,4.603752,-1.523485,0.825267,0.448499,-0.210822,-0.865287,-0.075396,-0.385980,-0.214206,-0.013136,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592753555456,4.601824,-1.524575,0.825205,0.448704,-0.209795,-0.865497,-0.074647,-0.385330,-0.221753,-0.011606,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592758555392,4.599900,-1.525701,0.825152,0.448915,-0.208769,-0.865704,-0.073855,-0.384538,-0.229009,-0.009677,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592763555584,4.597980,-1.526864,0.825108,0.449125,-0.207748,-0.865912,-0.073027,-0.383368,-0.235919,-0.007623,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592768555520,4.596067,-1.528060,0.825074,0.449331,-0.206730,-0.866121,-0.072180,-0.381744,-0.242624,-0.006074,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592773555456,4.594163,-1.529290,0.825046,0.449529,-0.205709,-0.866333,-0.071329,-0.379787,-0.249231,-0.005144,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592778555392,4.592270,-1.530552,0.825022,0.449714,-0.204686,-0.866550,-0.070479,-0.377434,-0.255574,-0.004622,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592783555584,4.590390,-1.531846,0.824998,0.449888,-0.203657,-0.866771,-0.069633,-0.374580,-0.262110,-0.004884,-0.003172,0.021268,0.078502,-0.025245,0.136824,0.075632
1403636592788555264,4.588442,-1.533134,0.824984,0.450045,-0.202613,-0.866990,-0.068812,-0.374664,-0.267619,-0.005482,-0.003172,0.021268,0.078502,-0.025245,0.136825,0.075632
1403636592793555456,4.586576,-1.534490,0.824953,0.450185,-0.201572,-0.867227,-0.067977,-0.371506,-0.274952,-0.007122,-0.003172,0.021268,0.078502,-0.025245,0.136825,0.075632
1403636592798555648,4.584727,-1.535884,0.824911,0.450315,-0.200525,-0.867469,-0.067138,-0.368117,-0.282615,-0.009413,-0.003172,0.021268,0.078502,-0.025245,0.136825,0.075632
1403636592803555584,4.582896,-1.537317,0.824858,0.450426,-0.199480,-0.867718,-0.066292,-0.364477,-0.290658,-0.012020,-0.003172,0.021268,0.078502,-0.025245,0.136825,0.075632
1403636592808555520,4.581082,-1.538792,0.824791,0.450521,-0.198432,-0.867976,-0.065430,-0.360841,-0.299074,-0.014576,-0.003172,0.021268,0.078502,-0.025245,0.136825,0.075632
1403636592813555456,4.579287,-1.540309,0.824711,0.450608,-0.197369,-0.868241,-0.064548,-0.357395,-0.308029,-0.017444,-0.003172,0.021268,0.078502,-0.025245,0.136825,0.075632
1403636592818555648,4.577508,-1.541873,0.824616,0.450681,-0.196298,-0.868513,-0.063647,-0.354131,-0.317432,-0.020550,-0.003172,0.021268,0.078502,-0.025245,0.136825,0.075632
1403636592823555584,4.575745,-1.543484,0.824507,0.450735,-0.195214,-0.868798,-0.062715,-0.351153,-0.326887,-0.023113,-0.003172,0.021268,0.078502,-0.025245,0.136825,0.075632
1403636592828555520,4.573996,-1.545142,0.824387,0.450778,-0.194114,-0.869093,-0.061740,-0.348206,-0.336167,-0.024794,-0.003172,0.021268,0.078502,-0.025245,0.136825,0.075632
1403636592833555456,4.572213,-1.546821,0.824270,0.450825,-0.192998,-0.869379,-0.060738,-0.347206,-0.344178,-0.025538,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592838555648,4.570485,-1.548564,0.824140,0.450879,-0.191893,-0.869670,-0.059679,-0.343957,-0.352967,-0.026455,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592843555328,4.568774,-1.550349,0.824005,0.450936,-0.190803,-0.869957,-0.058566,-0.340487,-0.361252,-0.027400,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592848555520,4.567081,-1.552175,0.823865,0.450989,-0.189736,-0.870242,-0.057414,-0.336838,-0.368929,-0.028481,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592853555456,4.565406,-1.554037,0.823720,0.451031,-0.188683,-0.870527,-0.056239,-0.332991,-0.376184,-0.029469,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592858555648,4.563751,-1.555935,0.823571,0.451055,-0.187633,-0.870818,-0.055057,-0.329046,-0.382883,-0.030319,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592863555328,4.562116,-1.557865,0.823417,0.451065,-0.186580,-0.871114,-0.053880,-0.324965,-0.389233,-0.031212,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592868555520,4.560502,-1.559827,0.823259,0.451071,-0.185528,-0.871409,-0.052713,-0.320649,-0.395426,-0.032093,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592873555456,4.558910,-1.561819,0.823097,0.451067,-0.184473,-0.871705,-0.051569,-0.316260,-0.401376,-0.032714,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592878555648,4.557340,-1.563840,0.822932,0.451046,-0.183410,-0.872006,-0.050459,-0.311686,-0.407123,-0.033244,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592883555328,4.555794,-1.565890,0.822764,0.451008,-0.182335,-0.872314,-0.049388,-0.306692,-0.412840,-0.033822,-0.003172,0.021268,0.078502,-0.025244,0.136825,0.075632
1403636592888555520,4.554233,-1.567951,0.822606,0.450957,-0.181232,-0.872612,-0.048385,-0.302675,-0.418021,-0.033594,-0.003172,0.021268,0.078502,-0.025244,0.136826,0.075632
1403636592893555456,4.552734,-1.570055,0.822438,0.450887,-0.180116,-0.872934,-0.047423,-0.296812,-0.423851,-0.033455,-0.003172,0.021268,0.078502,-0.025244,0.136826,0.075632
1403636592898555392,4.551265,-1.572190,0.822272,0.450799,-0.178976,-0.873264,-0.046498,-0.290654,-0.429992,-0.033177,-0.003172,0.021268,0.078502,-0.025244,0.136826,0.075632
1403636592903555328,4.549828,-1.574356,0.822107,0.450697,-0.177826,-0.873600,-0.045602,-0.284356,-0.436487,-0.032644,-0.003172,0.021268,0.078502,-0.025244,0.136826,0.075632
1403636592908555520,4.548421,-1.576555,0.821946,0.450576,-0.176675,-0.873943,-0.044722,-0.278288,-0.443240,-0.031854,-0.003172,0.021268,0.078502,-0.025244,0.136826,0.075632
1403636592913555456,4.547044,-1.578790,0.821789,0.450439,-0.175538,-0.874289,-0.043836,-0.272657,-0.450511,-0.030881,-0.003172,0.021268,0.078502,-0.025244,0.136826,0.075632
1403636592918555392,4.545693,-1.581062,0.821638,0.450296,-0.174423,-0.874632,-0.042927,-0.267623,-0.458251,-0.029595,-0.003172,0.021268,0.078502,-0.025244,0.136826,0.075632
1403636592923555584,4.544366,-1.583372,0.821494,0.450152,-0.173329,-0.874970,-0.041988,-0.263105,-0.466042,-0.027902,-0.003172,0.021268,0.078502,-0.025244,0.136826,0.075632
1403636592928555520,4.543062,-1.585722,0.821359,0.450021,-0.172249,-0.875298,-0.041015,-0.258726,-0.473624,-0.026020,-0.003172,0.021268,0.078502,-0.025244,0.136826,0.075632
1403636592933555712,4.541760,-1.588103,0.821243,0.449913,-0.171168,-0.875601,-0.040025,-0.255027,-0.480748,-0.023827,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592938555392,4.540497,-1.590524,0.821128,0.449818,-0.170092,-0.875907,-0.039009,-0.250120,-0.487710,-0.022472,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592943555584,4.539260,-1.592979,0.821017,0.449727,-0.169021,-0.876208,-0.037981,-0.244789,-0.494194,-0.021838,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592948555520,4.538050,-1.595465,0.820907,0.449640,-0.167961,-0.876501,-0.036944,-0.239107,-0.500372,-0.021966,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592953555456,4.536869,-1.597983,0.820796,0.449554,-0.166902,-0.876792,-0.035912,-0.233295,-0.506817,-0.022361,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592958555392,4.535718,-1.600534,0.820684,0.449459,-0.165834,-0.877086,-0.034899,-0.227272,-0.513533,-0.022787,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592963555584,4.534598,-1.603119,0.820568,0.449366,-0.164749,-0.877378,-0.033900,-0.220816,-0.520538,-0.023294,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592968555520,4.533511,-1.605741,0.820451,0.449279,-0.163648,-0.877668,-0.032912,-0.214029,-0.528090,-0.023561,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592973555456,4.532458,-1.608401,0.820333,0.449195,-0.162542,-0.877953,-0.031935,-0.206872,-0.536004,-0.023572,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592978555392,4.531443,-1.611101,0.820215,0.449113,-0.161427,-0.878237,-0.030961,-0.199309,-0.543898,-0.023758,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592983555584,4.530465,-1.613840,0.820096,0.449024,-0.160302,-0.878524,-0.029984,-0.191628,-0.551765,-0.023908,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592988555520,4.529526,-1.616618,0.819977,0.448918,-0.159168,-0.878819,-0.028994,-0.184107,-0.559540,-0.023643,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592993555456,4.528624,-1.619434,0.819860,0.448800,-0.158024,-0.879120,-0.027981,-0.176796,-0.566802,-0.023000,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636592998555392,4.527757,-1.622285,0.819748,0.448676,-0.156877,-0.879422,-0.026943,-0.169827,-0.573561,-0.022090,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636593003555584,4.526924,-1.625168,0.819641,0.448552,-0.155740,-0.879721,-0.025883,-0.163459,-0.579733,-0.020655,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636593008555520,4.526121,-1.628081,0.819542,0.448424,-0.154622,-0.880016,-0.024809,-0.157635,-0.585167,-0.018934,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636593013555456,4.525347,-1.631019,0.819451,0.448298,-0.153512,-0.880305,-0.023729,-0.152297,-0.590149,-0.017436,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636593018555392,4.524597,-1.633981,0.819367,0.448177,-0.152402,-0.880590,-0.022649,-0.147433,-0.594844,-0.016027,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636593023555584,4.523872,-1.636966,0.819291,0.448056,-0.151288,-0.880872,-0.021570,-0.142691,-0.599087,-0.014537,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636593028555520,4.523170,-1.639971,0.819222,0.447942,-0.150170,-0.881148,-0.020507,-0.137902,-0.602693,-0.013140,-0.003172,0.021268,0.078502,-0.025243,0.136827,0.075633
1403636593033555456,4.522434,-1.643019,0.819221,0.447834,-0.149029,-0.881393,-0.019510,-0.134019,-0.606524,-0.010522,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593038555392,4.521777,-1.646058,0.819171,0.447730,-0.147908,-0.881658,-0.018527,-0.128743,-0.608888,-0.009437,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593043555584,4.521147,-1.649108,0.819126,0.447627,-0.146805,-0.881915,-0.017600,-0.123100,-0.611032,-0.008785,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593048555520,4.520547,-1.652168,0.819083,0.447522,-0.145708,-0.882167,-0.016738,-0.117068,-0.613171,-0.008487,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593053555456,4.519977,-1.655239,0.819041,0.447418,-0.144606,-0.882418,-0.015942,-0.110734,-0.615338,-0.008026,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593058555648,4.519440,-1.658322,0.819003,0.447310,-0.143495,-0.882668,-0.015206,-0.104170,-0.617597,-0.007360,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593063555584,4.518936,-1.661416,0.818968,0.447203,-0.142368,-0.882917,-0.014523,-0.097377,-0.620077,-0.006449,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593068555520,4.518467,-1.664523,0.818940,0.447106,-0.141209,-0.883163,-0.013882,-0.090330,-0.622824,-0.005033,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593073555456,4.518033,-1.667645,0.818918,0.447023,-0.140025,-0.883404,-0.013267,-0.082957,-0.625926,-0.003527,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593078555648,4.517638,-1.670784,0.818904,0.446946,-0.138830,-0.883642,-0.012649,-0.075259,-0.629713,-0.002248,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593083555584,4.517281,-1.673944,0.818896,0.446874,-0.137630,-0.883876,-0.012004,-0.067360,-0.634262,-0.000876,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075633
1403636593088555520,4.516959,-1.677156,0.818919,0.446810,-0.136420,-0.884095,-0.011329,-0.059499,-0.640372,0.001389,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593093555456,4.516682,-1.680371,0.818929,0.446746,-0.135230,-0.884321,-0.010573,-0.051513,-0.645882,0.002524,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593098555648,4.516444,-1.683615,0.818945,0.446690,-0.134060,-0.884538,-0.009741,-0.043603,-0.651686,0.003698,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593103555328,4.516246,-1.686888,0.818966,0.446644,-0.132909,-0.884745,-0.008837,-0.035718,-0.657241,0.004868,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593108555520,4.516086,-1.690187,0.818993,0.446612,-0.131781,-0.884940,-0.007871,-0.028071,-0.662410,0.005767,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593113555456,4.515964,-1.693511,0.819023,0.446602,-0.130675,-0.885119,-0.006852,-0.020746,-0.667124,0.006418,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593118555648,4.515878,-1.696856,0.819056,0.446604,-0.129597,-0.885286,-0.005801,-0.013602,-0.670958,0.006930,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593123555328,4.515828,-1.700218,0.819092,0.446613,-0.128557,-0.885440,-0.004735,-0.006685,-0.673873,0.007158,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593128555520,4.515811,-1.703593,0.819127,0.446632,-0.127551,-0.885583,-0.003671,0.000000,-0.676078,0.007132,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593133555456,4.515827,-1.706977,0.819163,0.446651,-0.126573,-0.885718,-0.002626,0.006501,-0.677450,0.007316,-0.003172,0.021268,0.078502,-0.025242,0.136828,0.075634
1403636593138555648,4.515877,-1.710395,0.819228,0.446668,-0.125615,-0.885837,-0.001622,0.012919,-0.679059,0.008849,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593143555328,4.515957,-1.713790,0.819274,0.446690,-0.124693,-0.885959,-0.000645,0.019123,-0.678852,0.009663,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593148555520,4.516067,-1.717183,0.819325,0.446717,-0.123787,-0.886073,0.000282,0.025009,-0.678184,0.010774,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593153555456,4.516207,-1.720571,0.819382,0.446741,-0.122897,-0.886185,0.001143,0.030802,-0.677160,0.011934,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593158555392,4.516375,-1.723954,0.819444,0.446759,-0.122028,-0.886296,0.001944,0.036521,-0.676014,0.013040,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593163555328,4.516571,-1.727332,0.819513,0.446775,-0.121177,-0.886403,0.002711,0.042118,-0.675124,0.014395,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593168555520,4.516796,-1.730706,0.819589,0.446788,-0.120359,-0.886506,0.003451,0.047749,-0.674494,0.015931,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593173555712,4.517049,-1.734078,0.819672,0.446801,-0.119577,-0.886603,0.004181,0.053247,-0.674406,0.017447,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593178555392,4.517329,-1.737452,0.819764,0.446825,-0.118827,-0.886688,0.004933,0.058709,-0.675311,0.019189,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593183555584,4.517636,-1.740833,0.819865,0.446866,-0.118110,-0.886759,0.005738,0.064158,-0.677088,0.021292,-0.003172,0.021268,0.078502,-0.025242,0.136829,0.075634
1403636593188555520,4.517970,-1.744249,0.820006,0.446931,-0.117417,-0.886805,0.006605,0.069643,-0.680271,0.024395,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593193555712,4.518333,-1.747656,0.820132,0.447016,-0.116764,-0.886841,0.007568,0.075549,-0.682569,0.025942,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593198555392,4.518726,-1.751073,0.820265,0.447110,-0.116144,-0.886866,0.008617,0.081656,-0.684163,0.027112,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593203555584,4.519150,-1.754496,0.820402,0.447197,-0.115553,-0.886889,0.009741,0.088027,-0.684928,0.027763,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593208555520,4.519606,-1.757921,0.820541,0.447285,-0.114975,-0.886907,0.010913,0.094604,-0.685096,0.028073,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593213555456,4.520097,-1.761345,0.820682,0.447375,-0.114395,-0.886923,0.012107,0.101446,-0.684867,0.028370,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593218555392,4.520622,-1.764768,0.820825,0.447471,-0.113815,-0.886933,0.013306,0.108557,-0.683996,0.028747,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593223555584,4.521183,-1.768184,0.820969,0.447589,-0.113234,-0.886930,0.014500,0.115923,-0.682462,0.028850,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593228555520,4.521782,-1.771590,0.821112,0.447720,-0.112648,-0.886919,0.015669,0.123632,-0.680232,0.028422,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593233555456,4.522420,-1.774984,0.821252,0.447845,-0.112061,-0.886911,0.016800,0.131638,-0.677210,0.027532,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593238555392,4.523099,-1.778362,0.821387,0.447951,-0.111479,-0.886910,0.017880,0.139938,-0.673806,0.026264,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593243555584,4.523819,-1.781721,0.821515,0.448030,-0.110908,-0.886921,0.018898,0.148196,-0.670066,0.024955,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593248555520,4.524580,-1.785061,0.821637,0.448075,-0.110348,-0.886948,0.019855,0.156130,-0.665887,0.023712,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593253555456,4.525379,-1.788379,0.821752,0.448084,-0.109793,-0.886993,0.020753,0.163364,-0.661259,0.022624,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593258555392,4.526211,-1.791673,0.821864,0.448058,-0.109239,-0.887055,0.021586,0.169529,-0.656354,0.021989,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593263555584,4.527071,-1.794942,0.821973,0.448003,-0.108684,-0.887132,0.022363,0.174685,-0.651168,0.021825,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593268555520,4.527956,-1.798184,0.822082,0.447930,-0.108146,-0.887216,0.023102,0.179136,-0.645643,0.021796,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593273555456,4.528862,-1.801398,0.822191,0.447850,-0.107630,-0.887301,0.023816,0.183216,-0.639925,0.021745,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593278555392,4.529788,-1.804582,0.822300,0.447768,-0.107136,-0.887384,0.024520,0.187061,-0.633844,0.021881,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593283555584,4.530732,-1.807736,0.822410,0.447676,-0.106661,-0.887468,0.025218,0.190833,-0.627496,0.022012,-0.003172,0.021268,0.078502,-0.025241,0.136830,0.075634
1403636593288555264,4.531716,-1.810915,0.822640,0.447582,-0.106186,-0.887539,0.025877,0.195504,-0.622370,0.024277,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593293555456,4.532704,-1.814012,0.822761,0.447469,-0.105750,-0.887629,0.026557,0.199723,-0.616270,0.024214,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593298555648,4.533715,-1.817078,0.822882,0.447339,-0.105337,-0.887723,0.027230,0.204588,-0.609963,0.023991,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593303555584,4.534752,-1.820111,0.823000,0.447196,-0.104944,-0.887822,0.027894,0.210088,-0.603617,0.023440,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593308555520,4.535817,-1.823114,0.823115,0.447037,-0.104574,-0.887925,0.028546,0.216040,-0.597264,0.022697,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593313555456,4.536913,-1.826083,0.823227,0.446867,-0.104217,-0.888032,0.029173,0.222303,-0.590564,0.021801,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593318555648,4.538041,-1.829019,0.823333,0.446695,-0.103868,-0.888141,0.029750,0.228923,-0.583571,0.020722,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593323555584,4.539203,-1.831919,0.823434,0.446526,-0.103521,-0.888249,0.030265,0.235878,-0.576616,0.019639,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593328555520,4.540400,-1.834785,0.823529,0.446355,-0.103167,-0.888361,0.030715,0.243025,-0.569656,0.018302,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593333555456,4.541665,-1.837625,0.823640,0.446186,-0.102797,-0.888473,0.031096,0.251956,-0.563164,0.017445,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593338555648,4.542944,-1.840423,0.823721,0.446016,-0.102424,-0.888590,0.031437,0.259614,-0.556199,0.015127,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593343555328,4.544261,-1.843186,0.823791,0.445838,-0.102051,-0.888711,0.031724,0.267259,-0.549033,0.012637,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593348555520,4.545615,-1.845914,0.823847,0.445648,-0.101683,-0.888841,0.031966,0.274525,-0.542086,0.009896,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593353555456,4.547004,-1.848609,0.823890,0.445446,-0.101316,-0.888976,0.032176,0.281176,-0.535820,0.007086,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593358555648,4.548425,-1.851274,0.823918,0.445238,-0.100948,-0.889116,0.032369,0.287169,-0.530023,0.004481,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593363555328,4.549875,-1.853909,0.823935,0.445024,-0.100593,-0.889256,0.032569,0.292498,-0.524036,0.002293,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593368555520,4.551349,-1.856513,0.823943,0.444820,-0.100271,-0.889386,0.032782,0.297265,-0.517743,0.000565,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593373555456,4.552847,-1.859085,0.823942,0.444634,-0.099986,-0.889503,0.033002,0.301788,-0.511082,-0.000821,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593378555648,4.554366,-1.861622,0.823935,0.444461,-0.099733,-0.889610,0.033228,0.306135,-0.503749,-0.002002,-0.003172,0.021268,0.078502,-0.025240,0.136831,0.075635
1403636593383555328,4.555964,-1.864132,0.823944,0.444304,-0.099500,-0.889705,0.033445,0.313061,-0.496396,-0.002353,-0.003172,0.021268,0.078502,-0.025239,0.136832,0.075635
